investDate,participant,name,latestPhase,industry,brief,investor_id,amount,phase,kr_group_id,amountUnit,id
2010-01-01 00:00:00,鼎晖投资,龙焱科技,C,OTHER,碲化镉太阳能薄膜电池生产商,20246,,C,136147,USD,538
2013-08-01 00:00:00,阿米巴资本,决胜网,B,EDUCATION_TRAINING,一站式教育产品和服务信息平台,20246,,ANGEL,10358,USD,539
2013-01-01 00:00:00,鼎晖投资,世界邦旅行网,A,TRAVEL_OUTDOORS,出国自助游市场服务提供商,20246,数百万,ANGEL,12160,CNY,540
2010-08-01 00:00:00,鼎晖投资,百世物流科技（中国）有限公司,A,NON_TMT,待完善,20246,,A,130880,USD,541
2014-06-01 00:00:00,复星昆仲资本,木游网络,A,OTHER,手游开发商，淘米团队,20246,,PRE_A,136145,USD,542
2015-01-01 00:00:00,复星昆仲资本,徙木金融,PRE_A,FINANCE,创新型的互联网金融服务公司,20246,,ANGEL,135385,USD,543
2014-04-01 00:00:00,复星昆仲资本,365日历,C,SOFTWARE,中国最大第三方移动端日程管理软件,20246,,C,132443,USD,544
2014-09-01 00:00:00,复星昆仲资本,量化派,A,SERVICE_INDUSTRIES,大数据数据驱动的消费信贷交易市场,20246,,PRE_A,135384,USD,545
2014-08-01 00:00:00,复星昆仲资本,来来会,C,TRAVEL_OUTDOORS,专注于出境旅游特卖的旅游电子商务网站,20246,,C,26337,USD,546
2015-02-01 00:00:00,复星昆仲资本,8天在线,A,E_COMMERCE,校园学生技术型服务平台,20246,,PRE_A,29214,USD,547
2014-11-01 00:00:00,复星昆仲资本,摩卡i车,A,AUTO,摩卡i车是国内首家提出“上门保养与轻维修”服务的O2O企业。,20246,1000,PRE_A,132445,CNY,548
2014-02-01 00:00:00,"复星昆仲资本,蓝驰创投",着迷网,C,GAME_ANIMATION,移动游戏服务平台，为玩家提供精彩丰富的游戏攻略和资讯,20246,13000,B,5493,CNY,549
2013-12-01 00:00:00,复星昆仲资本,图搜天下,B,SERVICE_INDUSTRIES,为企业销售人员、外勤业务员等提供移动端的工具产品,20246,,B,11491,USD,550
2014-08-01 00:00:00,"天创资本,达晨创投",南大通用,B,OTHER,国内领先的数据库产品和解决方案供应商,20245,,B,136100,CNY,551
,,易云捷讯,B,SERVICE_INDUSTRIES,面向大中型政企客户提供自主开发的专业云计算解决方案提供商,20245,,,25708,,552
2014-05-01 00:00:00,"经纬中国,真格基金",渡鸦科技,A,OTHER,研究人机交互、人工智能的科技创业公司,20243,300,ANGEL,146644,USD,553
2014-04-01 00:00:00,经纬中国,环信即时通讯云,B,SERVICE_INDUSTRIES,移动即时通讯能力的云计算平台服务商,20243,500,ANGEL,28161,CNY,554
2012-05-01 00:00:00,经纬中国,36氪,B,MEDIA,互联网创业平台,20243,,A,1515,USD,555
2013-11-01 00:00:00,"经纬中国,光速安振中国,蓝驰创投",青云,B,SERVICE_INDUSTRIES,技术领先的IaaS服务供应商,20243,2000,B,131616,USD,556
2008-11-01 00:00:00,"经纬中国,IDG资本",暴风影音,D,CULTURE_SPORTS_ART,一个视频播放器软件、网络视频服务网站，产品覆盖PC和手机、平板等，隶属于北京暴风科技股份有限公司。,20243,1500,C,4882,USD,557
2012-12-01 00:00:00,"东方富海,经纬中国",铁血网,B,MEDIA,主打军事的资讯及垂直门户,20243,数千万,A,6825,CNY,558
2011-01-01 00:00:00,经纬中国,名片全能王,B,SOFTWARE,名片识别、管理工具,20243,数百万,A,3446,CNY,559
2015-03-01 00:00:00,经纬中国,销售易,C,SOFTWARE,CRM销售管理工具及移动CRM客户关系管理系统,20243,,C,4285,USD,560
2014-05-01 00:00:00,"经纬中国,IDG资本,云启创投",奥林科技OlymTech,C,LOGISTICS,面向国际货代及其上下游企业的国际物流行业云服务提供商,20243,数千万,C,142198,USD,561
2014-05-01 00:00:00,经纬中国,亿方云科技,A,SERVICE_INDUSTRIES,企业协同办公服务商,20243,1000,ANGEL,138266,CNY,562
2013-08-01 00:00:00,"经纬中国,IDG资本",猿题库,D,EDUCATION_TRAINING,支持手机及电脑做题的智能在线题库产品,20243,700,B,8978,USD,563
2013-01-01 00:00:00,"经纬中国,险峰华兴",找钢网,D,E_COMMERCE,专业为钢材买卖双方进行交易信息服务的网站,20243,数千万,B,3741,CNY,564
2011-10-01 00:00:00,经纬中国,土巴兔装修网,C,PROPERTY_AND_HOME_FURNISHINGS,一站式装修服务平台,20243,数百万,ANGEL,8590,CNY,565
2007-11-01 00:00:00,经纬中国,安居客,ACQUIRED,PROPERTY_AND_HOME_FURNISHINGS,互联网房产信息服务商，旗下有安居客、租房网站、好租等产品,20243,200,A,8644,USD,566
2010-12-01 00:00:00,经纬中国,猎聘网,C,SERVICE_INDUSTRIES,高端人才社区化招聘网站,20243,,A,4056,USD,567
2008-12-01 00:00:00,经纬中国,猎豹移动,A,OTHER,猎豹移动,20243,,A,135292,USD,568
2008-03-01 00:00:00,经纬中国,宝宝树,D,CONSUMER_LIFESTYLE,一个垂直母婴网站，用户在这里可以进行有价值的经验分享，得到愉快的育儿成长体验，此外宝宝树还开发了多款,20243,1000,A,4482,USD,569
2014-02-01 00:00:00,,OneAPM,C,SOFTWARE,从代码层面监测应用表现情况的性能监测工具,20243,,A,137126,USD,570
2012-12-01 00:00:00,经纬中国,北森,C,SERVICE_INDUSTRIES,人力资源及人才管理的服务商,20243,,B,9351,USD,571
2014-09-01 00:00:00,"经纬中国,杨伟庆",永洪BI,A,SERVICE_INDUSTRIES,提供数据分析工具的商业智能软件公司,20243,1000,A,30027,CNY,572
2014-04-01 00:00:00,经纬中国,找塑料网,B,E_COMMERCE,塑料化工行业B2B,20243,,ANGEL,132464,USD,573
2014-06-01 00:00:00,,英语流利说,A,,在线英语学习平台,20242,1000,A,136178,USD,574
2014-04-01 00:00:00,"赫斯特资本,纪源资本,IDG资本",酷家乐,B,PROPERTY_AND_HOME_FURNISHINGS,提供户型图在线绘制等功能的装修家居网,20242,,B,29133,USD,575
2015-07-01 00:00:00,戈壁投资,绿豆家装,ANGEL,PROPERTY_AND_HOME_FURNISHINGS,移动互联网个性化家装平台,20240,,ANGEL,134774,USD,576
2013-06-01 00:00:00,戈壁投资,品读,PRE_A,CULTURE_SPORTS_ART,收集兴趣，品读生活的社区平台,20240,600,ANGEL,26818,CNY,577
2014-09-01 00:00:00,"心元资本,戈壁投资,500 Startups",Spottly,ANGEL,TRAVEL_OUTDOORS,一个旅游图片分享应用，主要提供旅游照片和笔记的创建与分享功能，旨在打造旅游界的Pinterest/T,20240,85,ANGEL,20096,USD,578
2014-07-01 00:00:00,"陈驰,戈壁投资",夹克的虾,ANGEL,E_COMMERCE,小龙虾外卖,20240,20,ANGEL,131629,USD,579
2012-04-01 00:00:00,"戈壁投资,经纬中国",Camera360,B,SOFTWARE,手机拍照应用,20238,数千万,A,5299,CNY,580
2011-12-01 00:00:00,戈壁投资,汉柏科技,ACQUIRED,SERVICE_INDUSTRIES,数据中心解决方案和云计算服务提供商,20238,,A,5311,USD,581
2014-08-01 00:00:00,戈壁投资,粉粉日记,A,SOFTWARE,粉粉日记是一个手机版的日记软件。,20238,1000,A,19657,CNY,582
2008-01-01 00:00:00,戈壁投资,至德讯通,A,SERVICE_INDUSTRIES,专业技术服务商，致力于为企业快速提升终端运营效率,20238,,A,5747,USD,583
2012-02-01 00:00:00,戈壁投资,创客空间,ANGEL,SERVICE_INDUSTRIES,创客的公共服务平台和孵化基地,20238,,ANGEL,17475,USD,584
2014-11-01 00:00:00,戈壁投资,来一火,A,CONSUMER_LIFESTYLE,让消费者足不出户就可以享受到成都本土火锅的线上平台点餐,20234,,PRE_A,12402,USD,585
2014-05-01 00:00:00,戈壁投资,车置宝,B,AUTO,二手车C2B拍卖平台,20234,,A,135199,USD,586
2014-11-01 00:00:00,戈壁投资,报修一站通,A,CONSUMER_LIFESTYLE,专注提供上门生活维修服务的平台,20234,500,ANGEL,135202,CNY,587
2014-04-01 00:00:00,戈壁投资,巴别鸟,ANGEL,SOFTWARE,基于图稿的项目管理工具,20234,,ANGEL,135211,USD,588
2015-02-01 00:00:00,晨晖创投,前向启创,ANGEL,OTHER,汽车ADAS模厂商,20235,500,ANGEL,140733,CNY,589
2015-03-01 00:00:00,晨晖创投,E宠商城,B,E_COMMERCE,专业宠物用品网上商城，是宠物用品B2C平台,20235,,B,9496,USD,590
2014-03-01 00:00:00,晨晖创投,小佩宠物,ANGEL,OTHER,宠物硬件,20235,,ANGEL,140737,CNY,591
2013-08-01 00:00:00,富坤创投,艾科,B,SERVICE_INDUSTRIES,提供IC测试解决方案开发、IC测试程序发等各类服务的服务商,20233,,B,22887,USD,592
,,遥遥排队,A,CONSUMER_LIFESTYLE,通过云端连接商家和客户的排队应用,20231,,,137037,,593
2013-01-01 00:00:00,,一顾倾城,NONE,CONSUMER_LIFESTYLE,为整形用户提供后付费服务以及手术安全担保及分期付款的交易平台,20232,,ANGEL,148075,USD,594
,,变革家,NONE,,关注于传统企业商业模式升级与转型,20232,,,135432,,595
2015-01-01 00:00:00,"顺为资本,英诺天使基金",电视家,A,SOFTWARE,智能电视应用平台,20229,数百万,A,142406,USD,596
,,人人财务,ANGEL,SERVICE_INDUSTRIES,人人财务是互联网“财税人法”环境提供方。,20229,,,145018,,597
,,开练,A,CULTURE_SPORTS_ART,让用户发现身边有趣的运动俱乐部的应用,20229,,,136918,,598
2015-06-01 00:00:00,英诺天使基金,黑鸟单车,ANGEL,SOFTWARE,好玩的骑行软件，记录骑行的各种数据和GPS轨迹,20229,数百,ANGEL,145687,CNY,599
2015-03-01 00:00:00,英诺天使基金,调果师,A,CONSUMER_LIFESTYLE,主打鲜榨果汁的O2O服务商,20229,10,PRE_A,141328,CNY,600
2015-04-01 00:00:00,英诺天使基金,似颜绘,PRE_A,CULTURE_SPORTS_ART,高级手绘定制网站,20229,360,PRE_A,27312,CNY,601
,,英诺天使,NONE,,关注互联网早期投资,20229,,,135603,,602
2013-10-01 00:00:00,,我要艺术网（51art.com）,ANGEL,E_COMMERCE,艺术品交易平台,20230,,ANGEL,30339,USD,603
2011-11-01 00:00:00,"华瓯创投,华映资本中国",租房宝,B,FINANCE,基于信用卡收付房租的租房支付服务网站,20228,千万级,A,3591,CNY,604
2014-03-01 00:00:00,华映资本中国,七匣子,B,SOFTWARE,手机软件下载门户网站,20228,1000,A,845,CNY,605
2014-12-01 00:00:00,创新工场,闻闻窝,A,SOCIAL_NETWORK,宠物图片分享应用,20227,,A,11795,USD,606
2014-09-01 00:00:00,创新工场,我的打工网,ANGEL,SERVICE_INDUSTRIES,我的打工网是以移动互联网颠覆传统外出农民工招聘市场。主要以世界五百强或3000人以上大型上市制造业操,20227,千万级,ANGEL,28972,CNY,607
2014-09-01 00:00:00,"网易,创新工场",FView高品质闲置寄售平台,A,MEDIA,自媒体、高品质闲置数码产品寄售平台,20227,数百万,PRE_A,30822,CNY,608
2014-09-01 00:00:00,创新工场,美迹,ANGEL,SOCIAL_NETWORK,多视角晒图服务商,20227,,ANGEL,34653,USD,609
2014-03-01 00:00:00,创新工场,ANN9应用雷达,A,SERVICE_INDUSTRIES,移动互联网产品信息、数据收集和搜索服务提供商,20227,,ANGEL,19629,USD,610
2014-05-01 00:00:00,创新工场,Artand,ANGEL,CULTURE_SPORTS_ART,社会化的艺术品电商平台,20227,,ANGEL,30081,USD,611
2014-05-01 00:00:00,创新工场,蓝莓社区,ANGEL,SOCIAL_NETWORK,服务于打工者的社交平台,20227,,ANGEL,132594,USD,612
2015-04-01 00:00:00,协立投资,Nuu微信平台/牛友信息,ANGEL,SERVICE_INDUSTRIES,应用开发运营及品牌营销的服务平台,20226,1000,ANGEL,12719,CNY,613
2008-10-01 00:00:00,Luxury Insider Group,Baccarat,B,OTHER,香港顶级年轻派高端时尚杂志,20225,,B,151222,CNY,614
2006-08-01 00:00:00,,一志,NONE,,电子杂志广告投放DSP平台,20225,,ANGEL,151223,CNY,615
2014-07-01 00:00:00,,海豚浏览器（百纳信息）,ACQUIRED,SOFTWARE,海豚浏览器（dolphin-browser）是一家专为智能手机上网设计的基于WebKit内核的手机浏,20225,12000,,1896,USD,616
,,上海汇付互联网金融信息创业股权投资,NONE,OTHER,公司专门投资互联网金融项目,20223,,,135763,,617
2015-05-01 00:00:00,博派资本,被窝声次元,A,GAME_ANIMATION,以声音为特色的泛二次元创作、分享社区,20219,,A,131854,USD,618
2013-12-01 00:00:00,"川岳投资,中路资本,任静",指南猫,A,TRAVEL_OUTDOORS,自助旅行定制O2O平台，提供自助式旅行计划和工具,20218,数百万,ANGEL,18761,CNY,619
2015-01-01 00:00:00,,周末做啥,NONE,,同城活动推荐,20218,,ANGEL,136207,USD,620
2013-10-01 00:00:00,中路资本,来一火,A,CONSUMER_LIFESTYLE,让消费者足不出户就可以享受到成都本土火锅的线上平台点餐,20218,数百万,ANGEL,12402,CNY,621
2014-03-01 00:00:00,中路资本,AppCan/正益无线,B,SOFTWARE,一个移动应用在线开发平台，支持一次开发，多平台适配。,20218,,ANGEL,2139,USD,622
2014-06-01 00:00:00,,三欧国际,ANGEL,INTELLIGENT_HARDWARE,为家长提供帮助孩子学习英语的智能玩具研发的公司,20215,100,ANGEL,134214,CNY,623
,,汇智胜得,NONE,,关注TMT早中期项目的美元VC,20217,,,134901,,624
2014-04-01 00:00:00,"北极光创投,中国文化产业基金",有妖气,ACQUIRED,GAME_ANIMATION,以互联网动漫版权业务为核心的原创漫画梦工厂,20217,数千万,B,4485,CNY,625
2014-06-01 00:00:00,中国文化产业基金,微影时代,B,CULTURE_SPORTS_ART,基于移动互联网的电影服务平台,20217,,A,131096,USD,626
2014-12-01 00:00:00,启赋资本,巴图鲁,A,OTHER,巴图鲁让汽配采购更轻松,20213,1200,ANGEL,134244,CNY,627
2010-04-01 00:00:00,君联资本,布丁酒店,C,OTHER,中国第一家专为年轻人设计的时尚、新概念酒店连锁,20212,几百万,A,138864,USD,628
2012-01-01 00:00:00,"DCM资本,贝塔斯曼亚洲投资基金,君联资本,腾讯",优信拍,E,AUTO,一个专业提供二手车电子化竞价拍卖服务的供应商，核心业务是二手车网络拍卖平台，集竞价拍卖、车辆检测、安,20212,3000,A,8129,USD,629
2011-11-01 00:00:00,君联资本,车王认证二手车超市,B,AUTO,一家专业的线上线下二手车服务超市，上海车王二手车经营有限公司旗下。,20212,数千万,A,8705,CNY,630
2011-04-01 00:00:00,,韵达快递,NONE,,国内领先的民营快递公司,20212,几千,A,138622,CNY,631
2015-03-01 00:00:00,IDG资本,玩艺,ANGEL,E_COMMERCE,品质电商社区,20214,100,ANGEL,152237,USD,632
2014-09-01 00:00:00,IDG资本,嘉云数据,ANGEL,OTHER,大数据企业服务,20214,50,ANGEL,134238,USD,633
2014-12-01 00:00:00,"明势资本,九合创投,涌铧投资",石墨,ANGEL,SOFTWARE,文档编辑、电子表格、PPT工具云端办公工具,20216,800,ANGEL,131607,CNY,634
,,亚杰,NONE,,TMT天使轮投资,20209,,,134455,,635
2015-05-01 00:00:00,中路资本,八保网,ANGEL,OTHER,国内安保行业b2b平台,20206,,ANGEL,158958,USD,636
2015-06-01 00:00:00,五岳天下,OFashion,A,E_COMMERCE,全球时尚买手制社交购物应用,20207,,A,143327,USD,637
2014-05-01 00:00:00,"五岳天下,开物投资",抹茶美妆,A_PLUS,CONSUMER_LIFESTYLE,化妆品资讯分享社区,20207,1000,A,11753,CNY,638
2014-05-01 00:00:00,五岳天下,小影,A,CULTURE_SPORTS_ART,手机视频软件,20207,,A,10504,USD,639
2014-06-01 00:00:00,五岳天下,云图TV,ANGEL,CULTURE_SPORTS_ART,手机电视直播应用平台,20207,数百万,ANGEL,31443,CNY,640
2014-11-01 00:00:00,五岳天下,来一火,A,CONSUMER_LIFESTYLE,让消费者足不出户就可以享受到成都本土火锅的线上平台点餐,20207,1000,A,12402,CNY,641
2014-01-01 00:00:00,五岳天下,社区001,B,CONSUMER_LIFESTYLE,为本地社区提供在线购物及配送的服务网站,20207,,PRE_A,6186,USD,642
,,37健康,ANGEL,MEDICAL_HEALTH,一个主打慢性病管理的健康服务平台，目前主打产品为高血压相关的服务，提供移动端监控、管理服务。,20207,,,29288,,643
2015-05-01 00:00:00,,联创工场,NONE,,技术VC，联合创业，深度孵化,20205,,PRE_A,150749,CNY,644
2015-02-01 00:00:00,,阿尔法公社,NONE,,中国的YC,20205,,,143264,USD,645
2014-12-01 00:00:00,美团,遥遥排队,A,CONSUMER_LIFESTYLE,通过云端连接商家和客户的排队应用,20203,,A,137037,USD,646
2013-01-01 00:00:00,"启明创投,君联资本",途虎养车网,C,AUTO,途虎养车网是一个主打汽车后服务、养车消费的电子商务网站，目前主打轮胎、轮毂等购买和保养，上海阑途信息,20204,数百万,A,605,USD,647
2014-12-01 00:00:00,君联资本,葡萄生活,A,CONSUMER_LIFESTYLE,一站式生活服务平台,20204,1000,A,34074,USD,648
2012-10-01 00:00:00,君联资本,天神互动,IPO,GAME_ANIMATION,网页游戏开发商,20204,,A,11941,USD,649
2014-06-01 00:00:00,"君联资本,晨兴资本",小猪短租网,C,TRAVEL_OUTDOORS,专业的短租房在线预订网站,20204,1500,B,4642,USD,650
2012-01-01 00:00:00,君联资本,乐动卓越,A,GAME_ANIMATION,专注移动互联网游戏的开发商,20204,500,A,6063,USD,651
2010-12-01 00:00:00,"联想之星,君联资本",乐逗游戏,IPO,GAME_ANIMATION,热门手机游戏的大中华区独家代理商,20204,800,A,3651,CNY,652
2014-09-01 00:00:00,君联资本,牛股王,B,FINANCE,基于移动的社会化股票社区和交易平台,20204,,A,134817,USD,653
2014-09-01 00:00:00,"君联资本,IDG资本,华创资本,永宣创投",铜板街,B,FINANCE,手机上的理财产品交易平台,20204,5000,B,11978,USD,654
2014-01-01 00:00:00,君联资本,优客逸家,B,PROPERTY_AND_HOME_FURNISHINGS,专为年轻人提供轻时尚长租公寓服务的出租公寓品牌,20204,400,A,11667,USD,655
2014-10-01 00:00:00,"君联资本,贝塔斯曼亚洲投资基金",车轮,B,AUTO,车主交流社区,20204,,B,29594,USD,656
2015-05-01 00:00:00,DCM资本,HCB,A,OTHER,货运O2O,20202,,A,151776,CNY,657
2013-11-01 00:00:00,JJ比赛,酷七网,ANGEL,SOFTWARE,WP论坛，供WP手机用户和WP开发者分享交流,20197,,ANGEL,11718,USD,658
,,PHP100,NONE,MEDIA,PHP资源分享网站,20197,,,27039,,659
,,Fiberead,ANGEL,CULTURE_SPORTS_ART,帮助海外图书作者快速进入中国市场,20194,,,29194,,660
,,天津动漫堂,ANGEL,OTHER,致力于打造国内顶尖优秀的漫画创作团队,20194,,,149124,,661
,,当乐网,B,GAME_ANIMATION,一个致力于为移动用户提供包括单机游戏、手机网游、社交游戏、及游戏互动社区等全方位的移动娱乐游戏服务。,20194,,,2016,,662
,,创客贴,ANGEL,SOFTWARE,简单易上手的在线图形设计工具,20193,,,131637,,663
,,翎客航天,NONE,OTHER,让人类完成太空旅行,20193,,,152073,,664
,,互动锁屏,NONE,,通过锁屏入口智能推送内容及开展垂直社交,20193,,,139487,,665
2012-12-01 00:00:00,麦星投资,DJI,A,INTELLIGENT_HARDWARE,无人机飞行影像系统开发商,20191,,A,137092,USD,666
2015-01-01 00:00:00,和盟创投,一米兼职,ANGEL,SERVICE_INDUSTRIES,大学生兼职APP,20190,数百万,ANGEL,34211,CNY,667
,,杭州善知识科技有限公司,NONE,EDUCATION_TRAINING,优秀的本地教育资源信息服务平台,20190,,,133618,,668
2013-08-01 00:00:00,"经纬中国,IDG资本",猿题库,D,EDUCATION_TRAINING,支持手机及电脑做题的智能在线题库产品,20188,700,B,8978,USD,669
2012-03-01 00:00:00,经纬中国,e代驾,D,AUTO,一个基于手机平台的代驾服务平台，致力于压缩客户等待时间、降低客户使用成本。,20188,数百万,ANGEL,6726,CNY,670
2014-11-01 00:00:00,经纬中国,大米科技（Vipkid）,A,EDUCATION_TRAINING,儿童国际教育平台,20188,,A,133144,USD,671
2014-04-01 00:00:00,经纬中国,品读者,A,CULTURE_SPORTS_ART,网络文学网站服务商,20188,,ANGEL,131930,USD,672
,,1号货的,A,SOFTWARE,免费找车拉货的移动互联网产品,20187,,,152631,,673
2015-04-01 00:00:00,广东文投国富基金,博曼心理,ANGEL,CONSUMER_LIFESTYLE,博曼心理专注员工心理健康服务。,20187,420,ANGEL,137697,CNY,674
,,凡科网,NONE,SERVICE_INDUSTRIES,网站建设服务平台,20187,,,18671,,675
2014-12-01 00:00:00,"安思晟,广东文投国富基金",小鲜粮,PRE_A,OTHER,预定新鲜粮，爱宠更健康,20186,,ANGEL,132641,USD,676
2015-04-01 00:00:00,,茶里,NONE,,互联网顶级时尚茶品牌,20186,1000,A,137695,CNY,677
